Frequency (Hz),RIN (Hz^-1/2)
63595.57243,6.26E-07
63625.2423,6.20E-07
63654.91216,6.13E-07
63684.58203,6.09E-07
63714.2519,6.02E-07
63743.92177,5.99E-07
63773.59163,6.02E-07
63803.2615,6.03E-07
63832.93137,6.02E-07
63862.60124,6.01E-07
63892.27111,5.97E-07
63921.94097,5.92E-07
63951.61084,5.92E-07
63981.28071,5.96E-07
64010.95058,5.95E-07
64040.62044,5.92E-07
64070.29031,5.96E-07
64099.96018,6.13E-07
64129.63005,6.25E-07
64159.29991,6.22E-07
64188.96978,6.12E-07
64218.63965,6.05E-07
64248.30952,5.99E-07
64277.97938,5.93E-07
64307.64925,5.88E-07
64337.31912,5.90E-07
64366.98899,5.94E-07
64396.65885,5.98E-07
64426.32872,6.01E-07
64455.99859,5.99E-07
64485.66846,5.99E-07
64515.33833,6.07E-07
64545.00819,6.14E-07
64574.67806,6.10E-07
64604.34793,5.97E-07
64634.0178,5.92E-07
64663.68766,5.97E-07
64693.35753,6.06E-07
64723.0274,6.15E-07
64752.69727,6.21E-07
64782.36713,6.30E-07
64812.037,6.38E-07
64841.70687,6.37E-07
64871.37674,6.25E-07
64901.0466,6.14E-07
64930.71647,6.09E-07
64960.38634,5.99E-07
64990.05621,5.88E-07
65019.72607,5.86E-07
65049.39594,5.86E-07
65079.06581,5.84E-07
65108.73568,5.82E-07
65138.40555,5.81E-07
65168.07541,5.80E-07
65197.74528,5.82E-07
65227.41515,5.78E-07
65257.08502,5.72E-07
65286.75488,5.72E-07
65316.42475,5.77E-07
65346.09462,5.80E-07
65375.76449,5.83E-07
65405.43435,5.91E-07
65435.10422,6.04E-07
65464.77409,6.12E-07
65494.44396,6.10E-07
65524.11382,6.03E-07
65553.78369,5.99E-07
65583.45356,5.98E-07
65613.12343,5.97E-07
65642.79329,5.92E-07
65672.46316,5.92E-07
65702.13303,6.03E-07
65731.8029,6.18E-07
65761.47277,6.23E-07
65791.14263,6.15E-07
65820.8125,6.03E-07
65850.48237,5.95E-07
65880.15224,5.94E-07
65909.8221,5.97E-07
65939.49197,6.01E-07
65969.16184,6.02E-07
65998.83171,5.97E-07
66028.50157,5.87E-07
66058.17144,5.85E-07
66087.84131,5.86E-07
66117.51118,5.81E-07
66147.18104,5.72E-07
66176.85091,5.64E-07
66206.52078,5.67E-07
66236.19065,5.75E-07
66265.86051,5.80E-07
66295.53038,5.88E-07
66325.20025,5.95E-07
66354.87012,6.00E-07
66384.53999,6.08E-07
66414.20985,6.13E-07
66443.87972,6.08E-07
66473.54959,6.02E-07
66503.21946,6.01E-07
66532.88932,6.03E-07
66562.55919,6.03E-07
66592.22906,6.03E-07
66621.89893,5.99E-07
66651.56879,5.95E-07
66681.23866,5.96E-07
66710.90853,5.94E-07
66740.5784,5.92E-07
66770.24826,6.00E-07
66799.91813,6.17E-07
66829.588,6.23E-07
66859.25787,6.11E-07
66888.92773,5.99E-07
66918.5976,5.95E-07
66948.26747,5.92E-07
66977.93734,5.89E-07
67007.60721,5.85E-07
67037.27707,5.87E-07
67066.94694,5.93E-07
67096.61681,5.97E-07
67126.28668,5.95E-07
67155.95654,5.92E-07
67185.62641,5.94E-07
67215.29628,6.01E-07
67244.96615,6.03E-07
67274.63601,5.95E-07
67304.30588,5.85E-07
67333.97575,5.77E-07
67363.64562,5.71E-07
67393.31548,5.73E-07
67422.98535,5.83E-07
67452.65522,5.91E-07
67482.32509,5.88E-07
67511.99495,5.82E-07
67541.66482,5.79E-07
67571.33469,5.77E-07
67601.00456,5.67E-07
67630.67443,5.58E-07
67660.34429,5.49E-07
67690.01416,5.48E-07
67719.68403,5.53E-07
67749.3539,5.58E-07
67779.02376,5.60E-07
67808.69363,5.59E-07
67838.3635,5.63E-07
67868.03337,5.69E-07
67897.70323,5.76E-07
67927.3731,5.85E-07
67957.04297,5.95E-07
67986.71284,6.03E-07
68016.3827,6.06E-07
68046.05257,6.02E-07
68075.72244,5.95E-07
68105.39231,5.97E-07
68135.06217,6.02E-07
68164.73204,6.07E-07
68194.40191,6.06E-07
68224.07178,5.97E-07
68253.74165,5.84E-07
68283.41151,5.81E-07
68313.08138,5.87E-07
68342.75125,5.86E-07
68372.42112,5.76E-07
68402.09098,5.73E-07
68431.76085,5.77E-07
68461.43072,5.78E-07
68491.10059,5.74E-07
68520.77045,5.67E-07
68550.44032,5.66E-07
68580.11019,5.68E-07
68609.78006,5.68E-07
68639.44992,5.73E-07
68669.11979,5.80E-07
68698.78966,5.79E-07
68728.45953,5.67E-07
68758.1294,5.60E-07
68787.79926,5.72E-07
68817.46913,5.90E-07
68847.139,5.99E-07
68876.80887,5.94E-07
68906.47873,5.76E-07
68936.1486,5.58E-07
68965.81847,5.49E-07
68995.48834,5.50E-07
69025.1582,5.56E-07
69054.82807,5.59E-07
69084.49794,5.60E-07
69114.16781,5.61E-07
69143.83767,5.67E-07
69173.50754,5.80E-07
69203.17741,5.84E-07
69232.84728,5.77E-07
69262.51714,5.76E-07
69292.18701,5.79E-07
69321.85688,5.77E-07
69351.52675,5.73E-07
69381.19662,5.74E-07
69410.86648,5.79E-07
69440.53635,5.84E-07
69470.20622,5.80E-07
69499.87609,5.70E-07
69529.54595,5.65E-07
69559.21582,5.74E-07
69588.88569,5.85E-07
69618.55556,5.81E-07
69648.22542,5.68E-07
69677.89529,5.57E-07
69707.56516,5.61E-07
69737.23503,5.79E-07
69766.90489,5.95E-07
69796.57476,6.00E-07
69826.24463,5.96E-07
69855.9145,5.89E-07
69885.58436,5.80E-07
69915.25423,5.71E-07
69944.9241,5.71E-07
69974.59397,5.81E-07
70004.26384,5.88E-07
70033.9337,5.86E-07
70063.60357,5.79E-07
70093.27344,5.69E-07
70122.94331,5.65E-07
70152.61317,5.74E-07
70182.28304,5.85E-07
70211.95291,5.91E-07
70241.62278,5.91E-07
70271.29264,5.80E-07
70300.96251,5.65E-07
70330.63238,5.53E-07
70360.30225,5.53E-07
70389.97211,5.56E-07
70419.64198,5.59E-07
70449.31185,5.70E-07
70478.98172,5.89E-07
70508.65158,6.00E-07
70538.32145,5.97E-07
70567.99132,5.86E-07
70597.66119,5.78E-07
70627.33106,5.75E-07
70657.00092,5.69E-07
70686.67079,5.61E-07
70716.34066,5.54E-07
70746.01053,5.53E-07
70775.68039,5.59E-07
70805.35026,5.66E-07
70835.02013,5.64E-07
70864.69,5.55E-07
70894.35986,5.55E-07
70924.02973,5.66E-07
70953.6996,5.73E-07
70983.36947,5.71E-07
71013.03933,5.64E-07
71042.7092,5.61E-07
71072.37907,5.57E-07
71102.04894,5.52E-07
71131.7188,5.52E-07
71161.38867,5.64E-07
71191.05854,5.82E-07
71220.72841,5.89E-07
71250.39828,5.86E-07
71280.06814,5.77E-07
71309.73801,5.70E-07
71339.40788,5.73E-07
71369.07775,5.85E-07
71398.74761,5.88E-07
71428.41748,5.71E-07
71458.08735,5.48E-07
71487.75722,5.44E-07
71517.42708,5.58E-07
71547.09695,5.71E-07
71576.76682,5.72E-07
71606.43669,5.65E-07
71636.10655,5.51E-07
71665.77642,5.38E-07
71695.44629,5.35E-07
71725.11616,5.42E-07
71754.78602,5.49E-07
71784.45589,5.49E-07
71814.12576,5.43E-07
71843.79563,5.36E-07
71873.4655,5.34E-07
71903.13536,5.40E-07
71932.80523,5.50E-07
71962.4751,5.56E-07
71992.14497,5.58E-07
72021.81483,5.64E-07
72051.4847,5.71E-07
72081.15457,5.75E-07
72110.82444,5.80E-07
72140.4943,5.80E-07
72170.16417,5.73E-07
72199.83404,5.66E-07
72229.50391,5.63E-07
72259.17377,5.69E-07
72288.84364,5.78E-07
72318.51351,5.77E-07
72348.18338,5.69E-07
72377.85324,5.68E-07
72407.52311,5.71E-07
72437.19298,5.70E-07
72466.86285,5.63E-07
72496.53272,5.55E-07
72526.20258,5.49E-07
72555.87245,5.42E-07
72585.54232,5.39E-07
72615.21219,5.49E-07
72644.88205,5.66E-07
72674.55192,5.75E-07
72704.22179,5.71E-07
72733.89166,5.66E-07
72763.56152,5.70E-07
72793.23139,5.79E-07
72822.90126,5.83E-07
72852.57113,5.78E-07
72882.24099,5.68E-07
72911.91086,5.61E-07
72941.58073,5.60E-07
72971.2506,5.64E-07
73000.92046,5.64E-07
73030.59033,5.60E-07
73060.2602,5.54E-07
73089.93007,5.47E-07
73119.59994,5.37E-07
73149.2698,5.33E-07
73178.93967,5.39E-07
73208.60954,5.49E-07
73238.27941,5.55E-07
73267.94927,5.56E-07
73297.61914,5.50E-07
73327.28901,5.45E-07
73356.95888,5.43E-07
73386.62874,5.44E-07
73416.29861,5.45E-07
73445.96848,5.44E-07
73475.63835,5.41E-07
73505.30821,5.40E-07
73534.97808,5.41E-07
73564.64795,5.45E-07
73594.31782,5.50E-07
73623.98768,5.53E-07
73653.65755,5.54E-07
73683.32742,5.58E-07
73712.99729,5.61E-07
73742.66716,5.60E-07
73772.33702,5.59E-07
73802.00689,5.59E-07
73831.67676,5.66E-07
73861.34663,5.68E-07
73891.01649,5.62E-07
73920.68636,5.56E-07
73950.35623,5.54E-07
73980.0261,5.54E-07
74009.69596,5.51E-07
74039.36583,5.50E-07
74069.0357,5.56E-07
74098.70557,5.62E-07
74128.37543,5.65E-07
74158.0453,5.67E-07
74187.71517,5.67E-07
74217.38504,5.65E-07
74247.05491,5.63E-07
74276.72477,5.62E-07
74306.39464,5.64E-07
74336.06451,5.67E-07
74365.73438,5.70E-07
74395.40424,5.74E-07
74425.07411,5.73E-07
74454.74398,5.66E-07
74484.41385,5.60E-07
74514.08371,5.58E-07
74543.75358,5.61E-07
74573.42345,5.65E-07
74603.09332,5.67E-07
74632.76318,5.63E-07
74662.43305,5.61E-07
74692.10292,5.66E-07
74721.77279,5.69E-07
74751.44265,5.63E-07
74781.11252,5.53E-07
74810.78239,5.52E-07
74840.45226,5.61E-07
74870.12213,5.71E-07
74899.79199,5.71E-07
74929.46186,5.63E-07
74959.13173,5.58E-07
74988.8016,5.60E-07
75018.47146,5.61E-07
75048.14133,5.60E-07
75077.8112,5.61E-07
75107.48107,5.65E-07
75137.15093,5.70E-07
75166.8208,5.65E-07
75196.49067,5.57E-07
75226.16054,5.56E-07
75255.8304,5.62E-07
75285.50027,5.64E-07
75315.17014,5.65E-07
75344.84001,5.66E-07
75374.50987,5.71E-07
75404.17974,5.75E-07
75433.84961,5.76E-07
75463.51948,5.75E-07
75493.18935,5.65E-07
75522.85921,5.50E-07
75552.52908,5.44E-07
75582.19895,5.55E-07
75611.86882,5.71E-07
75641.53868,5.80E-07
75671.20855,5.79E-07
75700.87842,5.73E-07
75730.54829,5.67E-07
75760.21815,5.67E-07
75789.88802,5.65E-07
75819.55789,5.62E-07
75849.22776,5.68E-07
75878.89762,5.75E-07
75908.56749,5.76E-07
75938.23736,5.69E-07
75967.90723,5.60E-07
75997.57709,5.55E-07
76027.24696,5.57E-07
76056.91683,5.63E-07
76086.5867,5.67E-07
76116.25657,5.64E-07
76145.92643,5.61E-07
76175.5963,5.63E-07
76205.26617,5.65E-07
76234.93604,5.59E-07
76264.6059,5.51E-07
76294.27577,5.46E-07
76323.94564,5.43E-07
76353.61551,5.46E-07
76383.28537,5.47E-07
76412.95524,5.48E-07
76442.62511,5.50E-07
76472.29498,5.53E-07
76501.96484,5.57E-07
76531.63471,5.59E-07
76561.30458,5.58E-07
76590.97445,5.59E-07
76620.64431,5.64E-07
76650.31418,5.68E-07
76679.98405,5.66E-07
76709.65392,5.60E-07
76739.32379,5.58E-07
76768.99365,5.61E-07
76798.66352,5.66E-07
76828.33339,5.69E-07
76858.00326,5.68E-07
76887.67312,5.66E-07
76917.34299,5.66E-07
76947.01286,5.70E-07
76976.68273,5.74E-07
77006.35259,5.78E-07
77036.02246,5.81E-07
77065.69233,5.83E-07
77095.3622,5.81E-07
77125.03206,5.78E-07
77154.70193,5.73E-07
77184.3718,5.69E-07
77214.04167,5.64E-07
77243.71153,5.59E-07
77273.3814,5.51E-07
77303.05127,5.45E-07
77332.72114,5.43E-07
77362.39101,5.45E-07
77392.06087,5.50E-07
77421.73074,5.49E-07
77451.40061,5.43E-07
77481.07048,5.36E-07
77510.74034,5.37E-07
77540.41021,5.44E-07
77570.08008,5.48E-07
77599.74995,5.48E-07
77629.41981,5.50E-07
77659.08968,5.57E-07
77688.75955,5.62E-07
77718.42942,5.62E-07
77748.09928,5.67E-07
77777.76915,5.77E-07
77807.43902,5.78E-07
77837.10889,5.66E-07
77866.77875,5.51E-07
77896.44862,5.44E-07
77926.11849,5.47E-07
77955.78836,5.56E-07
77985.45823,5.60E-07
78015.12809,5.56E-07
78044.79796,5.48E-07
78074.46783,5.41E-07
78104.1377,5.40E-07
78133.80756,5.42E-07
78163.47743,5.40E-07
78193.1473,5.33E-07
78222.81717,5.30E-07
78252.48703,5.27E-07
78282.1569,5.25E-07
78311.82677,5.34E-07
78341.49664,5.44E-07
78371.1665,5.53E-07
78400.83637,5.59E-07
78430.50624,5.55E-07
78460.17611,5.41E-07
78489.84597,5.23E-07
78519.51584,5.16E-07
78549.18571,5.16E-07
78578.85558,5.15E-07
78608.52545,5.17E-07
78638.19531,5.22E-07
78667.86518,5.27E-07
78697.53505,5.33E-07
78727.20492,5.40E-07
78756.87478,5.45E-07
78786.54465,5.52E-07
78816.21452,5.59E-07
78845.88439,5.58E-07
78875.55425,5.47E-07
78905.22412,5.34E-07
78934.89399,5.30E-07
78964.56386,5.36E-07
78994.23372,5.41E-07
79023.90359,5.42E-07
79053.57346,5.43E-07
79083.24333,5.48E-07
79112.91319,5.48E-07
79142.58306,5.40E-07
79172.25293,5.32E-07
79201.9228,5.29E-07
79231.59267,5.33E-07
79261.26253,5.40E-07
79290.9324,5.42E-07
79320.60227,5.41E-07
79350.27214,5.43E-07
79379.942,5.51E-07
79409.61187,5.61E-07
79439.28174,5.61E-07
79468.95161,5.52E-07
79498.62147,5.45E-07
79528.29134,5.46E-07
79557.96121,5.49E-07
79587.63108,5.50E-07
79617.30094,5.53E-07
79646.97081,5.53E-07
79676.64068,5.48E-07
79706.31055,5.43E-07
79735.98041,5.44E-07
79765.65028,5.46E-07
79795.32015,5.50E-07
79824.99002,5.50E-07
79854.65989,5.46E-07
79884.32975,5.45E-07
79913.99962,5.49E-07
79943.66949,5.52E-07
79973.33936,5.50E-07
80003.00922,5.48E-07
80032.67909,5.49E-07
80062.34896,5.47E-07
80092.01883,5.43E-07
80121.68869,5.38E-07
80151.35856,5.36E-07
80181.02843,5.33E-07
80210.6983,5.31E-07
80240.36816,5.41E-07
80270.03803,5.64E-07
80299.7079,5.82E-07
80329.37777,5.85E-07
80359.04764,5.74E-07
80388.7175,5.56E-07
80418.38737,5.41E-07
80448.05724,5.34E-07
80477.72711,5.30E-07
80507.39697,5.24E-07
80537.06684,5.21E-07
80566.73671,5.21E-07
80596.40658,5.20E-07
80626.07644,5.19E-07
80655.74631,5.18E-07
80685.41618,5.19E-07
80715.08605,5.17E-07
80744.75591,5.12E-07
80774.42578,5.12E-07
80804.09565,5.23E-07
80833.76552,5.37E-07
80863.43538,5.43E-07
80893.10525,5.43E-07
80922.77512,5.45E-07
80952.44499,5.46E-07
80982.11486,5.41E-07
81011.78472,5.32E-07
81041.45459,5.22E-07
81071.12446,5.16E-07
81100.79433,5.10E-07
81130.46419,5.05E-07
81160.13406,5.03E-07
81189.80393,5.08E-07
81219.4738,5.14E-07
81249.14366,5.19E-07
81278.81353,5.27E-07
81308.4834,5.41E-07
81338.15327,5.56E-07
81367.82313,5.59E-07
81397.493,5.45E-07
81427.16287,5.28E-07
81456.83274,5.21E-07
81486.5026,5.24E-07
81516.17247,5.28E-07
81545.84234,5.32E-07
81575.51221,5.36E-07
81605.18208,5.42E-07
81634.85194,5.45E-07
81664.52181,5.40E-07
81694.19168,5.39E-07
81723.86155,5.39E-07
81753.53141,5.30E-07
81783.20128,5.18E-07
81812.87115,5.16E-07
81842.54102,5.21E-07
81872.21088,5.25E-07
81901.88075,5.30E-07
81931.55062,5.30E-07
81961.22049,5.27E-07
81990.89035,5.27E-07
82020.56022,5.27E-07
82050.23009,5.24E-07
82079.89996,5.15E-07
82109.56982,5.11E-07
82139.23969,5.17E-07
82168.90956,5.23E-07
82198.57943,5.25E-07
82228.2493,5.23E-07
82257.91916,5.18E-07
82287.58903,5.16E-07
82317.2589,5.17E-07
82346.92877,5.20E-07
82376.59863,5.22E-07
82406.2685,5.22E-07
82435.93837,5.28E-07
82465.60824,5.35E-07
82495.2781,5.37E-07
82524.94797,5.35E-07
82554.61784,5.30E-07
82584.28771,5.30E-07
82613.95757,5.29E-07
82643.62744,5.21E-07
82673.29731,5.13E-07
82702.96718,5.14E-07
82732.63704,5.23E-07
82762.30691,5.31E-07
82791.97678,5.27E-07
82821.64665,5.17E-07
82851.31652,5.08E-07
82880.98638,5.04E-07
82910.65625,5.07E-07
82940.32612,5.15E-07
82969.99599,5.20E-07
82999.66585,5.25E-07
83029.33572,5.35E-07
83059.00559,5.43E-07
83088.67546,5.39E-07
83118.34532,5.29E-07
83148.01519,5.23E-07
83177.68506,5.26E-07
83207.35493,5.29E-07
83237.02479,5.30E-07
83266.69466,5.25E-07
83296.36453,5.18E-07
83326.0344,5.20E-07
83355.70426,5.34E-07
83385.37413,5.48E-07
83415.044,5.55E-07
83444.71387,5.55E-07
83474.38374,5.50E-07
83504.0536,5.43E-07
83533.72347,5.32E-07
83563.39334,5.16E-07
83593.06321,5.03E-07
83622.73307,4.97E-07
83652.40294,4.99E-07
83682.07281,5.05E-07
83711.74268,5.13E-07
83741.41254,5.18E-07
83771.08241,5.16E-07
83800.75228,5.16E-07
83830.42215,5.26E-07
83860.09201,5.45E-07
83889.76188,5.56E-07
83919.43175,5.56E-07
83949.10162,5.51E-07
83978.77148,5.45E-07
84008.44135,5.39E-07
84038.11122,5.39E-07
84067.78109,5.43E-07
84097.45096,5.45E-07
84127.12082,5.48E-07
84156.79069,5.50E-07
84186.46056,5.51E-07
84216.13043,5.49E-07
84245.80029,5.40E-07
84275.47016,5.27E-07
84305.14003,5.15E-07
84334.8099,5.12E-07
84364.47976,5.16E-07
84394.14963,5.18E-07
84423.8195,5.21E-07
84453.48937,5.27E-07
84483.15923,5.31E-07
84512.8291,5.29E-07
84542.49897,5.27E-07
84572.16884,5.26E-07
84601.8387,5.30E-07
84631.50857,5.35E-07
84661.17844,5.37E-07
84690.84831,5.35E-07
84720.51818,5.31E-07
84750.18804,5.34E-07
84779.85791,5.37E-07
84809.52778,5.32E-07
84839.19765,5.27E-07
84868.86751,5.25E-07
84898.53738,5.23E-07
84928.20725,5.19E-07
84957.87712,5.12E-07
84987.54698,5.09E-07
85017.21685,5.11E-07
85046.88672,5.15E-07
85076.55659,5.21E-07
85106.22645,5.31E-07
85135.89632,5.41E-07
85165.56619,5.44E-07
85195.23606,5.37E-07
85224.90592,5.32E-07
85254.57579,5.30E-07
85284.24566,5.24E-07
85313.91553,5.20E-07
85343.5854,5.20E-07
85373.25526,5.24E-07
85402.92513,5.30E-07
85432.595,5.41E-07
85462.26487,5.49E-07
85491.93473,5.49E-07
85521.6046,5.45E-07
85551.27447,5.37E-07
85580.94434,5.30E-07
85610.6142,5.32E-07
85640.28407,5.38E-07
85669.95394,5.41E-07
85699.62381,5.35E-07
85729.29367,5.24E-07
85758.96354,5.15E-07
85788.63341,5.12E-07
85818.30328,5.12E-07
85847.97315,5.15E-07
85877.64301,5.20E-07
85907.31288,5.23E-07
85936.98275,5.18E-07
85966.65262,5.12E-07
85996.32248,5.09E-07
86025.99235,5.17E-07
86055.66222,5.32E-07
86085.33209,5.42E-07
86115.00195,5.39E-07
86144.67182,5.29E-07
86174.34169,5.24E-07
86204.01156,5.22E-07
86233.68142,5.23E-07
86263.35129,5.26E-07
86293.02116,5.29E-07
86322.69103,5.26E-07
86352.36089,5.17E-07
86382.03076,5.06E-07
86411.70063,5.01E-07
86441.3705,5.09E-07
86471.04037,5.21E-07
86500.71023,5.30E-07
86530.3801,5.31E-07
86560.04997,5.31E-07
86589.71984,5.29E-07
86619.3897,5.28E-07
86649.05957,5.26E-07
86678.72944,5.20E-07
86708.39931,5.09E-07
86738.06917,5.07E-07
86767.73904,5.12E-07
86797.40891,5.15E-07
86827.07878,5.15E-07
86856.74864,5.19E-07
86886.41851,5.25E-07
86916.08838,5.26E-07
86945.75825,5.23E-07
86975.42811,5.20E-07
87005.09798,5.15E-07
87034.76785,5.10E-07
87064.43772,5.09E-07
87094.10759,5.14E-07
87123.77745,5.20E-07
87153.44732,5.23E-07
87183.11719,5.20E-07
87212.78706,5.23E-07
87242.45692,5.32E-07
87272.12679,5.35E-07
87301.79666,5.31E-07
87331.46653,5.22E-07
87361.13639,5.16E-07
87390.80626,5.17E-07
87420.47613,5.24E-07
87450.146,5.31E-07
87479.81586,5.36E-07
87509.48573,5.38E-07
87539.1556,5.36E-07
87568.82547,5.32E-07
87598.49533,5.25E-07
87628.1652,5.13E-07
87657.83507,5.03E-07
87687.50494,5.01E-07
87717.17481,5.06E-07
87746.84467,5.09E-07
87776.51454,5.12E-07
87806.18441,5.17E-07
87835.85428,5.26E-07
87865.52414,5.31E-07
87895.19401,5.25E-07
87924.86388,5.16E-07
87954.53375,5.13E-07
87984.20361,5.15E-07
88013.87348,5.20E-07
88043.54335,5.21E-07
88073.21322,5.16E-07
88102.88308,5.10E-07
88132.55295,5.04E-07
88162.22282,4.99E-07
88191.89269,5.05E-07
88221.56255,5.18E-07
88251.23242,5.29E-07
88280.90229,5.35E-07
88310.57216,5.29E-07
88340.24203,5.10E-07
88369.91189,4.89E-07
88399.58176,4.83E-07
88429.25163,4.90E-07
88458.9215,5.06E-07
88488.59136,5.15E-07
88518.26123,5.06E-07
88547.9311,4.91E-07
88577.60097,4.86E-07
88607.27083,4.89E-07
88636.9407,4.99E-07
88666.61057,5.03E-07
88696.28044,5.00E-07
88725.9503,5.01E-07
88755.62017,5.06E-07
88785.29004,5.12E-07
88814.95991,5.11E-07
88844.62977,5.00E-07
88874.29964,4.93E-07
88903.96951,4.98E-07
88933.63938,5.14E-07
88963.30925,5.29E-07
88992.97911,5.36E-07
89022.64898,5.32E-07
89052.31885,5.22E-07
89081.98872,5.07E-07
89111.65858,4.94E-07
89141.32845,4.90E-07
89170.99832,4.94E-07
89200.66819,5.01E-07
89230.33805,5.05E-07
89260.00792,5.06E-07
89289.67779,5.07E-07
89319.34766,5.14E-07
89349.01752,5.19E-07
89378.68739,5.24E-07
89408.35726,5.28E-07
89438.02713,5.28E-07
89467.69699,5.28E-07
89497.36686,5.31E-07
89527.03673,5.34E-07
89556.7066,5.29E-07
89586.37647,5.15E-07
89616.04633,5.07E-07
89645.7162,5.10E-07
89675.38607,5.17E-07
89705.05594,5.22E-07
89734.7258,5.20E-07
89764.39567,5.14E-07
89794.06554,5.10E-07
89823.73541,4.99E-07
89853.40527,4.81E-07
89883.07514,4.70E-07
89912.74501,4.73E-07
89942.41488,4.89E-07
89972.08474,5.08E-07
90001.75461,5.20E-07
90031.42448,5.19E-07
90061.09435,5.12E-07
90090.76421,5.03E-07
90120.43408,4.99E-07
90150.10395,5.03E-07
90179.77382,5.07E-07
90209.44369,5.05E-07
90239.11355,4.99E-07
90268.78342,4.94E-07
90298.45329,4.94E-07
90328.12316,4.98E-07
90357.79302,5.00E-07
90387.46289,4.95E-07
90417.13276,4.88E-07
90446.80263,4.84E-07
90476.47249,4.82E-07
90506.14236,4.85E-07
90535.81223,4.87E-07
90565.4821,4.90E-07
90595.15196,4.93E-07
90624.82183,4.89E-07
90654.4917,4.81E-07
90684.16157,4.77E-07
90713.83143,4.76E-07
90743.5013,4.77E-07
90773.17117,4.85E-07
90802.84104,4.94E-07
90832.51091,4.96E-07
90862.18077,4.97E-07
90891.85064,5.01E-07
90921.52051,5.01E-07
90951.19038,4.98E-07
90980.86024,5.00E-07
91010.53011,5.09E-07
91040.19998,5.21E-07
91069.86985,5.27E-07
91099.53971,5.28E-07
91129.20958,5.25E-07
91158.87945,5.13E-07
91188.54932,5.03E-07
91218.21918,4.98E-07
91247.88905,4.89E-07
91277.55892,4.73E-07
91307.22879,4.62E-07
91336.89866,4.60E-07
91366.56852,4.65E-07
91396.23839,4.81E-07
91425.90826,5.02E-07
91455.57813,5.13E-07
91485.24799,5.09E-07
91514.91786,4.98E-07
91544.58773,4.89E-07
91574.2576,4.85E-07
91603.92746,4.94E-07
91633.59733,5.24E-07
91663.2672,5.55E-07
91692.93707,5.62E-07
91722.60693,5.48E-07
91752.2768,5.51E-07
91781.94667,5.82E-07
91811.61654,6.01E-07
91841.2864,5.83E-07
91870.95627,5.59E-07
91900.62614,5.56E-07
91930.29601,5.57E-07
91959.96588,5.43E-07
91989.63574,5.18E-07
92019.30561,5.03E-07
92048.97548,5.00E-07
92078.64535,5.01E-07
92108.31521,5.07E-07
92137.98508,5.17E-07
92167.65495,5.21E-07
92197.32482,5.18E-07
92226.99468,5.14E-07
92256.66455,5.10E-07
92286.33442,5.08E-07
92316.00429,5.10E-07
92345.67415,5.13E-07
92375.34402,5.15E-07
92405.01389,5.16E-07
92434.68376,5.15E-07
92464.35362,5.15E-07
92494.02349,5.20E-07
92523.69336,5.20E-07
92553.36323,5.12E-07
92583.0331,4.99E-07
92612.70296,4.88E-07
92642.37283,4.87E-07
92672.0427,4.90E-07
92701.71257,4.90E-07
92731.38243,4.88E-07
92761.0523,4.85E-07
92790.72217,4.81E-07
92820.39204,4.78E-07
92850.0619,4.82E-07
92879.73177,4.90E-07
92909.40164,5.01E-07
92939.07151,5.11E-07
92968.74137,5.24E-07
92998.41124,5.33E-07
93028.08111,5.30E-07
93057.75098,5.17E-07
93087.42084,5.06E-07
93117.09071,5.04E-07
93146.76058,5.03E-07
93176.43045,5.00E-07
93206.10032,4.96E-07
93235.77018,4.95E-07
93265.44005,5.02E-07
93295.10992,5.12E-07
93324.77979,5.15E-07
93354.44965,5.09E-07
93384.11952,4.97E-07
93413.78939,4.86E-07
93443.45926,4.80E-07
93473.12912,4.79E-07
93502.79899,4.78E-07
93532.46886,4.71E-07
93562.13873,4.64E-07
93591.80859,4.64E-07
93621.47846,4.69E-07
93651.14833,4.74E-07
93680.8182,4.79E-07
93710.48806,4.84E-07
93740.15793,4.87E-07
93769.8278,4.87E-07
93799.49767,4.82E-07
93829.16754,4.77E-07
93858.8374,4.72E-07
93888.50727,4.73E-07
93918.17714,4.81E-07
93947.84701,4.88E-07
93977.51687,4.89E-07
94007.18674,4.89E-07
94036.85661,4.93E-07
94066.52648,4.97E-07
94096.19634,5.01E-07
94125.86621,5.03E-07
94155.53608,4.99E-07
94185.20595,4.90E-07
94214.87581,4.83E-07
94244.54568,4.86E-07
94274.21555,4.93E-07
94303.88542,4.97E-07
94333.55528,4.96E-07
94363.22515,4.94E-07
94392.89502,4.97E-07
94422.56489,5.03E-07
94452.23476,5.07E-07
94481.90462,5.06E-07
94511.57449,5.06E-07
94541.24436,5.08E-07
94570.91423,5.08E-07
94600.58409,5.02E-07
94630.25396,4.94E-07
94659.92383,4.87E-07
94689.5937,4.81E-07
94719.26356,4.78E-07
94748.93343,4.80E-07
94778.6033,4.86E-07
94808.27317,4.88E-07
94837.94303,4.84E-07
94867.6129,4.81E-07
94897.28277,4.80E-07
94926.95264,4.81E-07
94956.6225,4.82E-07
94986.29237,4.85E-07
95015.96224,4.90E-07
95045.63211,4.93E-07
95075.30198,4.93E-07
95104.97184,4.88E-07
95134.64171,4.81E-07
95164.31158,4.78E-07
95193.98145,4.82E-07
95223.65131,4.93E-07
95253.32118,5.05E-07
95282.99105,5.08E-07
95312.66092,4.99E-07
95342.33078,4.88E-07
95372.00065,4.82E-07
95401.67052,4.85E-07
95431.34039,4.92E-07
95461.01025,4.94E-07
