frequency (Hz),RIN (Hz^-1/2)
63239.53402,8.92E-06
63269.20389,8.79E-06
63298.87375,9.03E-06
63328.54362,8.80E-06
63358.21349,9.58E-06
63387.88336,9.25E-06
63417.55322,9.04E-06
63447.22309,9.04E-06
63476.89296,1.00E-05
63506.56283,1.02E-05
63536.23269,9.13E-06
63565.90256,9.82E-06
63595.57243,9.66E-06
63625.2423,1.01E-05
63654.91216,1.00E-05
63684.58203,8.32E-06
63714.2519,7.78E-06
63743.92177,8.52E-06
63773.59163,8.50E-06
63803.2615,8.74E-06
63832.93137,7.85E-06
63862.60124,8.24E-06
63892.27111,8.57E-06
63921.94097,9.13E-06
63951.61084,9.08E-06
63981.28071,8.56E-06
64010.95058,9.20E-06
64040.62044,8.58E-06
64070.29031,9.02E-06
64099.96018,9.20E-06
64129.63005,8.79E-06
64159.29991,8.46E-06
64188.96978,9.06E-06
64218.63965,8.82E-06
64248.30952,8.25E-06
64277.97938,8.92E-06
64307.64925,8.56E-06
64337.31912,8.08E-06
64366.98899,8.33E-06
64396.65885,8.52E-06
64426.32872,7.98E-06
64455.99859,8.61E-06
64485.66846,8.76E-06
64515.33833,8.78E-06
64545.00819,8.43E-06
64574.67806,8.71E-06
64604.34793,8.66E-06
64634.0178,9.09E-06
64663.68766,8.91E-06
64693.35753,8.51E-06
64723.0274,8.76E-06
64752.69727,7.69E-06
64782.36713,7.38E-06
64812.037,7.53E-06
64841.70687,8.43E-06
64871.37674,9.90E-06
64901.0466,9.90E-06
64930.71647,9.59E-06
64960.38634,8.34E-06
64990.05621,8.43E-06
65019.72607,7.86E-06
65049.39594,7.57E-06
65079.06581,8.04E-06
65108.73568,9.13E-06
65138.40555,9.66E-06
65168.07541,9.44E-06
65197.74528,9.56E-06
65227.41515,9.32E-06
65257.08502,8.82E-06
65286.75488,8.70E-06
65316.42475,8.57E-06
65346.09462,8.37E-06
65375.76449,8.73E-06
65405.43435,9.31E-06
65435.10422,9.07E-06
65464.77409,9.61E-06
65494.44396,9.42E-06
65524.11382,9.50E-06
65553.78369,8.56E-06
65583.45356,8.57E-06
65613.12343,7.48E-06
65642.79329,8.23E-06
65672.46316,8.87E-06
65702.13303,8.71E-06
65731.8029,8.37E-06
65761.47277,7.92E-06
65791.14263,8.27E-06
65820.8125,8.74E-06
65850.48237,9.05E-06
65880.15224,9.04E-06
65909.8221,9.04E-06
65939.49197,8.75E-06
65969.16184,8.55E-06
65998.83171,8.72E-06
66028.50157,8.66E-06
66058.17144,8.85E-06
66087.84131,8.94E-06
66117.51118,8.63E-06
66147.18104,8.46E-06
66176.85091,8.50E-06
66206.52078,8.41E-06
66236.19065,8.79E-06
66265.86051,8.19E-06
66295.53038,8.21E-06
66325.20025,8.01E-06
66354.87012,8.24E-06
66384.53999,8.52E-06
66414.20985,8.12E-06
66443.87972,8.24E-06
66473.54959,8.59E-06
66503.21946,8.32E-06
66532.88932,8.27E-06
66562.55919,8.03E-06
66592.22906,8.50E-06
66621.89893,8.84E-06
66651.56879,8.77E-06
66681.23866,8.57E-06
66710.90853,9.13E-06
66740.5784,9.23E-06
66770.24826,9.04E-06
66799.91813,8.29E-06
66829.588,8.78E-06
66859.25787,8.66E-06
66888.92773,8.14E-06
66918.5976,7.91E-06
66948.26747,8.21E-06
66977.93734,8.55E-06
67007.60721,8.38E-06
67037.27707,9.45E-06
67066.94694,1.01E-05
67096.61681,9.62E-06
67126.28668,9.16E-06
67155.95654,8.72E-06
67185.62641,8.85E-06
67215.29628,8.47E-06
67244.96615,8.40E-06
67274.63601,8.35E-06
67304.30588,8.51E-06
67333.97575,9.04E-06
67363.64562,8.55E-06
67393.31548,8.17E-06
67422.98535,8.39E-06
67452.65522,8.23E-06
67482.32509,8.43E-06
67511.99495,9.12E-06
67541.66482,8.72E-06
67571.33469,8.83E-06
67601.00456,8.82E-06
67630.67443,8.35E-06
67660.34429,8.17E-06
67690.01416,8.61E-06
67719.68403,8.15E-06
67749.3539,9.19E-06
67779.02376,9.13E-06
67808.69363,8.09E-06
67838.3635,7.50E-06
67868.03337,8.57E-06
67897.70323,7.89E-06
67927.3731,7.83E-06
67957.04297,7.53E-06
67986.71284,7.60E-06
68016.3827,8.67E-06
68046.05257,9.23E-06
68075.72244,9.02E-06
68105.39231,8.41E-06
68135.06217,8.41E-06
68164.73204,8.14E-06
68194.40191,7.92E-06
68224.07178,8.04E-06
68253.74165,8.04E-06
68283.41151,7.73E-06
68313.08138,8.28E-06
68342.75125,8.84E-06
68372.42112,9.03E-06
68402.09098,9.38E-06
68431.76085,9.09E-06
68461.43072,8.95E-06
68491.10059,8.76E-06
68520.77045,9.36E-06
68550.44032,8.82E-06
68580.11019,9.19E-06
68609.78006,9.98E-06
68639.44992,9.64E-06
68669.11979,8.47E-06
68698.78966,7.33E-06
68728.45953,7.63E-06
68758.1294,7.95E-06
68787.79926,8.08E-06
68817.46913,8.02E-06
68847.139,7.98E-06
68876.80887,8.69E-06
68906.47873,9.39E-06
68936.1486,8.98E-06
68965.81847,8.49E-06
68995.48834,8.83E-06
69025.1582,8.83E-06
69054.82807,8.52E-06
69084.49794,9.30E-06
69114.16781,9.16E-06
69143.83767,8.74E-06
69173.50754,8.47E-06
69203.17741,7.52E-06
69232.84728,8.25E-06
69262.51714,8.86E-06
69292.18701,9.20E-06
69321.85688,8.45E-06
69351.52675,8.86E-06
69381.19662,8.26E-06
69410.86648,7.95E-06
69440.53635,8.46E-06
69470.20622,8.64E-06
69499.87609,8.67E-06
69529.54595,9.02E-06
69559.21582,8.57E-06
69588.88569,8.65E-06
69618.55556,8.48E-06
69648.22542,9.28E-06
69677.89529,8.52E-06
69707.56516,7.80E-06
69737.23503,7.69E-06
69766.90489,8.62E-06
69796.57476,8.26E-06
69826.24463,7.82E-06
69855.9145,8.17E-06
69885.58436,8.53E-06
69915.25423,9.07E-06
69944.9241,9.21E-06
69974.59397,8.36E-06
70004.26384,8.72E-06
70033.9337,8.97E-06
70063.60357,9.89E-06
70093.27344,9.88E-06
70122.94331,9.38E-06
70152.61317,9.59E-06
70182.28304,9.29E-06
70211.95291,9.40E-06
70241.62278,9.30E-06
70271.29264,9.40E-06
70300.96251,9.13E-06
70330.63238,8.90E-06
70360.30225,8.30E-06
70389.97211,8.70E-06
70419.64198,8.98E-06
70449.31185,8.55E-06
70478.98172,8.39E-06
70508.65158,8.57E-06
70538.32145,8.42E-06
70567.99132,7.80E-06
70597.66119,7.57E-06
70627.33106,7.10E-06
70657.00092,7.25E-06
70686.67079,8.36E-06
70716.34066,8.47E-06
70746.01053,8.64E-06
70775.68039,9.55E-06
70805.35026,8.47E-06
70835.02013,8.85E-06
70864.69,8.99E-06
70894.35986,9.07E-06
70924.02973,8.28E-06
70953.6996,8.78E-06
70983.36947,8.48E-06
71013.03933,8.22E-06
71042.7092,8.68E-06
71072.37907,8.63E-06
71102.04894,8.53E-06
71131.7188,8.61E-06
71161.38867,8.51E-06
71191.05854,8.95E-06
71220.72841,8.21E-06
71250.39828,7.93E-06
71280.06814,7.32E-06
71309.73801,8.62E-06
71339.40788,9.11E-06
71369.07775,8.64E-06
71398.74761,8.20E-06
71428.41748,8.43E-06
71458.08735,8.94E-06
71487.75722,9.68E-06
71517.42708,9.56E-06
71547.09695,9.72E-06
71576.76682,8.91E-06
71606.43669,8.18E-06
71636.10655,8.48E-06
71665.77642,9.07E-06
71695.44629,9.12E-06
71725.11616,9.13E-06
71754.78602,9.04E-06
71784.45589,8.42E-06
71814.12576,9.59E-06
71843.79563,9.13E-06
71873.4655,8.81E-06
71903.13536,8.70E-06
71932.80523,8.59E-06
71962.4751,9.26E-06
71992.14497,9.15E-06
72021.81483,8.41E-06
72051.4847,8.73E-06
72081.15457,8.65E-06
72110.82444,8.05E-06
72140.4943,8.02E-06
72170.16417,8.79E-06
72199.83404,8.97E-06
72229.50391,9.44E-06
72259.17377,9.31E-06
72288.84364,8.54E-06
72318.51351,8.49E-06
72348.18338,8.47E-06
72377.85324,8.34E-06
72407.52311,8.22E-06
72437.19298,7.74E-06
72466.86285,8.04E-06
72496.53272,7.67E-06
72526.20258,7.95E-06
72555.87245,8.39E-06
72585.54232,8.85E-06
72615.21219,8.71E-06
72644.88205,8.64E-06
72674.55192,8.29E-06
72704.22179,8.55E-06
72733.89166,8.37E-06
72763.56152,8.36E-06
72793.23139,8.66E-06
72822.90126,8.66E-06
72852.57113,9.09E-06
72882.24099,9.21E-06
72911.91086,8.12E-06
72941.58073,7.98E-06
72971.2506,8.51E-06
73000.92046,8.96E-06
73030.59033,8.65E-06
73060.2602,8.36E-06
73089.93007,8.65E-06
73119.59994,8.89E-06
73149.2698,8.48E-06
73178.93967,9.12E-06
73208.60954,8.99E-06
73238.27941,7.74E-06
73267.94927,8.93E-06
73297.61914,9.47E-06
73327.28901,9.80E-06
73356.95888,8.57E-06
73386.62874,8.39E-06
73416.29861,9.00E-06
73445.96848,8.34E-06
73475.63835,8.86E-06
73505.30821,9.04E-06
73534.97808,9.34E-06
73564.64795,8.89E-06
73594.31782,9.35E-06
73623.98768,9.72E-06
73653.65755,8.97E-06
73683.32742,9.25E-06
73712.99729,8.72E-06
73742.66716,8.12E-06
73772.33702,7.87E-06
73802.00689,8.00E-06
73831.67676,8.57E-06
73861.34663,9.14E-06
73891.01649,9.31E-06
73920.68636,8.77E-06
73950.35623,8.39E-06
73980.0261,8.53E-06
74009.69596,7.68E-06
74039.36583,8.50E-06
74069.0357,8.66E-06
74098.70557,8.10E-06
74128.37543,7.87E-06
74158.0453,8.32E-06
74187.71517,8.40E-06
74217.38504,8.55E-06
74247.05491,8.60E-06
74276.72477,8.37E-06
74306.39464,8.19E-06
74336.06451,8.35E-06
74365.73438,9.13E-06
74395.40424,9.19E-06
74425.07411,8.44E-06
74454.74398,8.95E-06
74484.41385,9.26E-06
74514.08371,9.05E-06
74543.75358,8.64E-06
74573.42345,8.74E-06
74603.09332,8.72E-06
74632.76318,9.17E-06
74662.43305,9.64E-06
74692.10292,9.79E-06
74721.77279,9.42E-06
74751.44265,8.94E-06
74781.11252,9.26E-06
74810.78239,9.67E-06
74840.45226,9.23E-06
74870.12213,9.24E-06
74899.79199,7.95E-06
74929.46186,7.68E-06
74959.13173,8.14E-06
74988.8016,8.48E-06
75018.47146,8.54E-06
75048.14133,7.82E-06
75077.8112,8.39E-06
75107.48107,8.56E-06
75137.15093,8.59E-06
75166.8208,9.23E-06
75196.49067,9.05E-06
75226.16054,8.45E-06
75255.8304,8.29E-06
75285.50027,8.55E-06
75315.17014,8.54E-06
75344.84001,7.82E-06
75374.50987,8.29E-06
75404.17974,8.75E-06
75433.84961,8.48E-06
75463.51948,8.72E-06
75493.18935,9.10E-06
75522.85921,9.24E-06
75552.52908,8.76E-06
75582.19895,8.62E-06
75611.86882,8.97E-06
75641.53868,9.32E-06
75671.20855,9.44E-06
75700.87842,9.45E-06
75730.54829,8.83E-06
75760.21815,8.37E-06
75789.88802,8.62E-06
75819.55789,9.00E-06
75849.22776,8.89E-06
75878.89762,8.35E-06
75908.56749,9.00E-06
75938.23736,8.63E-06
75967.90723,8.16E-06
75997.57709,8.04E-06
76027.24696,8.17E-06
76056.91683,8.53E-06
76086.5867,9.20E-06
76116.25657,9.12E-06
76145.92643,8.41E-06
76175.5963,8.48E-06
76205.26617,8.47E-06
76234.93604,8.95E-06
76264.6059,8.26E-06
76294.27577,7.97E-06
76323.94564,7.82E-06
76353.61551,8.66E-06
76383.28537,8.74E-06
76412.95524,9.34E-06
76442.62511,9.90E-06
76472.29498,1.01E-05
76501.96484,1.02E-05
76531.63471,9.63E-06
76561.30458,8.95E-06
76590.97445,8.12E-06
76620.64431,7.44E-06
76650.31418,7.36E-06
76679.98405,7.94E-06
76709.65392,8.58E-06
76739.32379,8.55E-06
76768.99365,8.31E-06
76798.66352,8.45E-06
76828.33339,9.01E-06
76858.00326,8.85E-06
76887.67312,8.25E-06
76917.34299,7.78E-06
76947.01286,8.34E-06
76976.68273,8.15E-06
77006.35259,8.30E-06
77036.02246,8.87E-06
77065.69233,9.42E-06
77095.3622,9.52E-06
77125.03206,9.56E-06
77154.70193,9.14E-06
77184.3718,9.09E-06
77214.04167,8.37E-06
77243.71153,8.49E-06
77273.3814,8.58E-06
77303.05127,8.29E-06
77332.72114,8.37E-06
77362.39101,7.88E-06
77392.06087,7.86E-06
77421.73074,8.35E-06
77451.40061,9.30E-06
77481.07048,9.34E-06
77510.74034,9.28E-06
77540.41021,8.89E-06
77570.08008,8.62E-06
77599.74995,8.83E-06
77629.41981,9.16E-06
77659.08968,9.27E-06
77688.75955,8.54E-06
77718.42942,8.65E-06
77748.09928,7.33E-06
77777.76915,7.77E-06
77807.43902,8.13E-06
77837.10889,8.55E-06
77866.77875,8.95E-06
77896.44862,8.63E-06
77926.11849,9.36E-06
77955.78836,9.26E-06
77985.45823,9.38E-06
78015.12809,9.05E-06
78044.79796,8.95E-06
78074.46783,8.65E-06
78104.1377,8.57E-06
78133.80756,8.72E-06
78163.47743,8.71E-06
78193.1473,8.25E-06
78222.81717,8.61E-06
78252.48703,9.32E-06
78282.1569,9.28E-06
78311.82677,8.87E-06
78341.49664,8.32E-06
78371.1665,8.31E-06
78400.83637,8.18E-06
78430.50624,7.87E-06
78460.17611,7.72E-06
78489.84597,8.11E-06
78519.51584,8.58E-06
78549.18571,8.12E-06
78578.85558,8.64E-06
78608.52545,8.57E-06
78638.19531,8.31E-06
78667.86518,8.48E-06
78697.53505,9.21E-06
78727.20492,9.34E-06
78756.87478,9.18E-06
78786.54465,9.00E-06
78816.21452,8.33E-06
78845.88439,8.06E-06
78875.55425,8.34E-06
78905.22412,7.79E-06
78934.89399,8.44E-06
78964.56386,8.61E-06
78994.23372,7.86E-06
79023.90359,7.71E-06
79053.57346,8.55E-06
79083.24333,9.28E-06
79112.91319,9.35E-06
79142.58306,8.62E-06
79172.25293,9.30E-06
79201.9228,9.95E-06
79231.59267,9.24E-06
79261.26253,9.11E-06
79290.9324,8.59E-06
79320.60227,8.46E-06
79350.27214,9.08E-06
79379.942,8.37E-06
79409.61187,8.40E-06
79439.28174,8.32E-06
79468.95161,8.58E-06
79498.62147,8.70E-06
79528.29134,8.04E-06
79557.96121,7.30E-06
79587.63108,7.05E-06
79617.30094,7.37E-06
79646.97081,7.51E-06
79676.64068,8.25E-06
79706.31055,7.67E-06
79735.98041,7.36E-06
79765.65028,7.01E-06
79795.32015,7.55E-06
79824.99002,8.31E-06
79854.65989,8.55E-06
79884.32975,8.65E-06
79913.99962,7.89E-06
79943.66949,8.16E-06
79973.33936,8.03E-06
80003.00922,8.12E-06
80032.67909,9.09E-06
80062.34896,8.77E-06
80092.01883,8.45E-06
80121.68869,8.43E-06
80151.35856,8.69E-06
80181.02843,8.06E-06
80210.6983,7.89E-06
80240.36816,7.77E-06
80270.03803,8.94E-06
80299.7079,8.28E-06
80329.37777,8.09E-06
80359.04764,8.19E-06
80388.7175,8.02E-06
80418.38737,8.04E-06
80448.05724,8.77E-06
80477.72711,8.89E-06
80507.39697,8.81E-06
80537.06684,8.99E-06
80566.73671,8.33E-06
80596.40658,8.49E-06
80626.07644,7.98E-06
80655.74631,8.16E-06
80685.41618,7.86E-06
80715.08605,8.38E-06
80744.75591,7.93E-06
80774.42578,7.73E-06
80804.09565,7.60E-06
80833.76552,7.71E-06
80863.43538,8.85E-06
80893.10525,8.35E-06
80922.77512,7.89E-06
80952.44499,7.57E-06
80982.11486,7.86E-06
81011.78472,8.05E-06
81041.45459,8.22E-06
81071.12446,8.53E-06
81100.79433,8.20E-06
81130.46419,8.97E-06
81160.13406,9.08E-06
81189.80393,8.20E-06
81219.4738,8.44E-06
81249.14366,8.73E-06
81278.81353,8.74E-06
81308.4834,8.85E-06
81338.15327,8.61E-06
81367.82313,8.43E-06
81397.493,8.25E-06
81427.16287,8.81E-06
81456.83274,7.74E-06
81486.5026,7.69E-06
81516.17247,8.22E-06
81545.84234,8.26E-06
81575.51221,8.16E-06
81605.18208,7.59E-06
81634.85194,8.58E-06
81664.52181,8.64E-06
81694.19168,7.30E-06
81723.86155,8.41E-06
81753.53141,7.55E-06
81783.20128,8.42E-06
81812.87115,8.74E-06
81842.54102,9.21E-06
81872.21088,9.59E-06
81901.88075,9.57E-06
81931.55062,9.12E-06
81961.22049,8.95E-06
81990.89035,8.10E-06
82020.56022,8.46E-06
82050.23009,7.97E-06
82079.89996,7.55E-06
82109.56982,7.24E-06
82139.23969,8.43E-06
82168.90956,8.95E-06
82198.57943,8.61E-06
82228.2493,8.80E-06
82257.91916,7.91E-06
82287.58903,8.74E-06
82317.2589,8.62E-06
82346.92877,8.60E-06
82376.59863,9.15E-06
82406.2685,8.93E-06
82435.93837,8.61E-06
82465.60824,9.21E-06
82495.2781,9.07E-06
82524.94797,8.82E-06
82554.61784,8.44E-06
82584.28771,8.84E-06
82613.95757,8.43E-06
82643.62744,8.56E-06
82673.29731,7.85E-06
82702.96718,8.65E-06
82732.63704,8.94E-06
82762.30691,9.26E-06
82791.97678,9.15E-06
82821.64665,9.01E-06
82851.31652,8.54E-06
82880.98638,9.25E-06
82910.65625,9.22E-06
82940.32612,8.15E-06
82969.99599,7.89E-06
82999.66585,8.94E-06
83029.33572,8.69E-06
83059.00559,8.70E-06
83088.67546,9.41E-06
83118.34532,8.45E-06
83148.01519,8.81E-06
83177.68506,8.94E-06
83207.35493,7.58E-06
83237.02479,8.41E-06
83266.69466,8.53E-06
83296.36453,8.94E-06
83326.0344,8.76E-06
83355.70426,8.56E-06
83385.37413,9.06E-06
83415.044,1.01E-05
83444.71387,9.52E-06
83474.38374,8.38E-06
83504.0536,7.59E-06
83533.72347,7.52E-06
83563.39334,8.40E-06
83593.06321,8.97E-06
83622.73307,8.40E-06
83652.40294,8.84E-06
83682.07281,7.68E-06
83711.74268,7.24E-06
83741.41254,7.97E-06
83771.08241,9.35E-06
83800.75228,9.28E-06
83830.42215,8.71E-06
83860.09201,7.60E-06
83889.76188,7.96E-06
83919.43175,9.07E-06
83949.10162,8.75E-06
83978.77148,8.26E-06
84008.44135,7.45E-06
84038.11122,7.72E-06
84067.78109,7.44E-06
84097.45096,7.89E-06
84127.12082,7.69E-06
84156.79069,7.82E-06
84186.46056,8.65E-06
84216.13043,8.28E-06
84245.80029,8.41E-06
84275.47016,8.15E-06
84305.14003,8.43E-06
84334.8099,8.46E-06
84364.47976,7.89E-06
84394.14963,7.69E-06
84423.8195,7.65E-06
84453.48937,8.14E-06
84483.15923,8.26E-06
84512.8291,8.33E-06
84542.49897,8.40E-06
84572.16884,8.95E-06
84601.8387,9.08E-06
84631.50857,8.33E-06
84661.17844,9.17E-06
84690.84831,8.60E-06
84720.51818,8.51E-06
84750.18804,8.01E-06
84779.85791,8.35E-06
84809.52778,8.86E-06
84839.19765,8.44E-06
84868.86751,8.18E-06
84898.53738,8.72E-06
84928.20725,8.28E-06
84957.87712,8.25E-06
84987.54698,8.27E-06
85017.21685,7.56E-06
85046.88672,8.02E-06
85076.55659,8.74E-06
85106.22645,8.81E-06
85135.89632,8.23E-06
85165.56619,8.18E-06
85195.23606,9.08E-06
85224.90592,8.74E-06
85254.57579,8.32E-06
85284.24566,8.39E-06
85313.91553,8.05E-06
85343.5854,8.33E-06
85373.25526,9.42E-06
85402.92513,8.31E-06
85432.595,8.19E-06
85462.26487,9.42E-06
85491.93473,8.80E-06
85521.6046,8.42E-06
85551.27447,9.07E-06
85580.94434,8.22E-06
85610.6142,8.39E-06
85640.28407,8.40E-06
85669.95394,7.70E-06
85699.62381,8.83E-06
85729.29367,9.57E-06
85758.96354,9.43E-06
85788.63341,9.03E-06
85818.30328,8.72E-06
85847.97315,8.68E-06
85877.64301,8.13E-06
85907.31288,8.47E-06
85936.98275,8.90E-06
85966.65262,8.84E-06
85996.32248,9.33E-06
86025.99235,9.67E-06
86055.66222,9.21E-06
86085.33209,8.97E-06
86115.00195,8.70E-06
86144.67182,8.44E-06
86174.34169,8.37E-06
86204.01156,8.35E-06
86233.68142,7.33E-06
86263.35129,7.20E-06
86293.02116,7.39E-06
86322.69103,7.89E-06
86352.36089,7.70E-06
86382.03076,8.73E-06
86411.70063,8.78E-06
86441.3705,8.26E-06
86471.04037,7.85E-06
86500.71023,7.52E-06
86530.3801,7.18E-06
86560.04997,8.23E-06
86589.71984,8.04E-06
86619.3897,7.46E-06
86649.05957,8.37E-06
86678.72944,8.52E-06
86708.39931,9.25E-06
86738.06917,8.45E-06
86767.73904,7.48E-06
86797.40891,7.22E-06
86827.07878,8.43E-06
86856.74864,8.48E-06
86886.41851,8.90E-06
86916.08838,9.00E-06
86945.75825,8.45E-06
86975.42811,8.24E-06
87005.09798,8.16E-06
87034.76785,8.15E-06
87064.43772,8.67E-06
87094.10759,7.51E-06
87123.77745,6.97E-06
87153.44732,7.86E-06
87183.11719,8.26E-06
87212.78706,8.44E-06
87242.45692,9.20E-06
87272.12679,8.99E-06
87301.79666,8.31E-06
87331.46653,8.49E-06
87361.13639,8.13E-06
87390.80626,7.65E-06
87420.47613,6.64E-06
87450.146,7.08E-06
87479.81586,7.86E-06
87509.48573,8.64E-06
87539.1556,8.58E-06
87568.82547,8.07E-06
87598.49533,7.98E-06
87628.1652,8.61E-06
87657.83507,8.34E-06
87687.50494,8.11E-06
87717.17481,7.82E-06
87746.84467,7.75E-06
87776.51454,8.48E-06
87806.18441,7.75E-06
87835.85428,8.18E-06
87865.52414,8.09E-06
87895.19401,8.58E-06
87924.86388,8.44E-06
87954.53375,7.87E-06
87984.20361,7.15E-06
88013.87348,6.75E-06
88043.54335,7.20E-06
88073.21322,7.48E-06
88102.88308,7.67E-06
88132.55295,7.86E-06
88162.22282,7.95E-06
88191.89269,7.59E-06
88221.56255,7.45E-06
88251.23242,7.46E-06
88280.90229,7.63E-06
88310.57216,7.36E-06
88340.24203,8.05E-06
88369.91189,8.43E-06
88399.58176,8.47E-06
88429.25163,8.83E-06
88458.9215,8.91E-06
88488.59136,8.04E-06
88518.26123,8.44E-06
88547.9311,8.05E-06
88577.60097,8.25E-06
88607.27083,8.09E-06
88636.9407,8.17E-06
88666.61057,7.89E-06
88696.28044,7.26E-06
88725.9503,7.61E-06
88755.62017,7.81E-06
88785.29004,8.52E-06
88814.95991,8.06E-06
88844.62977,7.84E-06
88874.29964,7.14E-06
88903.96951,8.04E-06
88933.63938,7.54E-06
88963.30925,8.47E-06
88992.97911,7.85E-06
89022.64898,8.02E-06
89052.31885,7.48E-06
89081.98872,7.21E-06
89111.65858,8.03E-06
89141.32845,8.03E-06
89170.99832,8.31E-06
89200.66819,8.30E-06
89230.33805,8.04E-06
89260.00792,7.92E-06
89289.67779,8.15E-06
89319.34766,8.70E-06
89349.01752,8.04E-06
89378.68739,7.63E-06
89408.35726,8.64E-06
89438.02713,8.27E-06
89467.69699,8.47E-06
89497.36686,7.87E-06
89527.03673,7.42E-06
89556.7066,7.05E-06
89586.37647,7.72E-06
89616.04633,8.56E-06
89645.7162,8.11E-06
89675.38607,8.25E-06
89705.05594,8.24E-06
89734.7258,7.29E-06
89764.39567,7.61E-06
89794.06554,7.95E-06
89823.73541,8.19E-06
89853.40527,8.27E-06
89883.07514,8.41E-06
89912.74501,8.45E-06
89942.41488,8.10E-06
89972.08474,7.94E-06
90001.75461,7.21E-06
90031.42448,7.48E-06
90061.09435,7.60E-06
90090.76421,7.31E-06
90120.43408,7.99E-06
90150.10395,8.35E-06
90179.77382,7.39E-06
90209.44369,7.05E-06
90239.11355,8.24E-06
90268.78342,8.75E-06
90298.45329,8.75E-06
90328.12316,8.18E-06
90357.79302,8.08E-06
90387.46289,8.09E-06
90417.13276,8.09E-06
90446.80263,8.55E-06
90476.47249,8.82E-06
90506.14236,8.50E-06
90535.81223,8.23E-06
90565.4821,8.68E-06
90595.15196,9.35E-06
90624.82183,8.30E-06
90654.4917,7.88E-06
90684.16157,7.61E-06
90713.83143,6.98E-06
90743.5013,7.57E-06
90773.17117,7.59E-06
90802.84104,7.58E-06
90832.51091,8.14E-06
90862.18077,7.86E-06
90891.85064,8.08E-06
90921.52051,8.46E-06
90951.19038,8.15E-06
90980.86024,8.41E-06
91010.53011,8.24E-06
91040.19998,6.97E-06
91069.86985,7.47E-06
91099.53971,7.60E-06
91129.20958,7.51E-06
91158.87945,8.24E-06
91188.54932,7.75E-06
91218.21918,8.16E-06
91247.88905,8.66E-06
91277.55892,8.87E-06
91307.22879,8.11E-06
91336.89866,7.23E-06
91366.56852,7.32E-06
91396.23839,7.49E-06
91425.90826,7.40E-06
91455.57813,7.38E-06
91485.24799,7.64E-06
91514.91786,8.57E-06
91544.58773,7.97E-06
91574.2576,7.87E-06
91603.92746,8.27E-06
91633.59733,8.34E-06
91663.2672,8.68E-06
91692.93707,7.43E-06
91722.60693,7.45E-06
91752.2768,7.88E-06
91781.94667,8.26E-06
91811.61654,7.99E-06
91841.2864,8.00E-06
91870.95627,8.58E-06
91900.62614,8.97E-06
91930.29601,8.70E-06
91959.96588,8.17E-06
91989.63574,7.60E-06
92019.30561,8.04E-06
92048.97548,8.11E-06
92078.64535,6.93E-06
92108.31521,7.60E-06
92137.98508,7.92E-06
92167.65495,9.04E-06
92197.32482,9.74E-06
92226.99468,9.51E-06
92256.66455,9.34E-06
92286.33442,8.46E-06
92316.00429,8.46E-06
92345.67415,8.35E-06
92375.34402,8.57E-06
92405.01389,8.31E-06
92434.68376,8.16E-06
92464.35362,9.15E-06
92494.02349,8.37E-06
92523.69336,7.67E-06
92553.36323,8.23E-06
92583.0331,8.53E-06
92612.70296,8.38E-06
92642.37283,7.69E-06
92672.0427,8.27E-06
92701.71257,8.01E-06
92731.38243,7.65E-06
92761.0523,7.92E-06
92790.72217,7.97E-06
92820.39204,7.96E-06
92850.0619,8.19E-06
92879.73177,9.28E-06
92909.40164,8.40E-06
92939.07151,8.54E-06
92968.74137,8.41E-06
92998.41124,8.30E-06
93028.08111,7.84E-06
93057.75098,7.83E-06
93087.42084,7.52E-06
93117.09071,7.84E-06
93146.76058,7.86E-06
93176.43045,8.57E-06
93206.10032,8.18E-06
93235.77018,7.81E-06
93265.44005,7.89E-06
93295.10992,8.03E-06
93324.77979,8.21E-06
93354.44965,7.51E-06
93384.11952,7.14E-06
93413.78939,8.26E-06
93443.45926,8.44E-06
93473.12912,8.11E-06
93502.79899,8.15E-06
93532.46886,8.11E-06
93562.13873,8.32E-06
93591.80859,7.92E-06
93621.47846,7.55E-06
93651.14833,7.33E-06
93680.8182,7.31E-06
93710.48806,8.61E-06
93740.15793,8.79E-06
93769.8278,8.57E-06
93799.49767,7.88E-06
93829.16754,8.00E-06
93858.8374,8.33E-06
93888.50727,8.28E-06
93918.17714,7.98E-06
93947.84701,7.47E-06
93977.51687,7.51E-06
94007.18674,7.42E-06
94036.85661,7.57E-06
94066.52648,7.83E-06
94096.19634,7.80E-06
94125.86621,8.17E-06
94155.53608,7.65E-06
94185.20595,8.00E-06
94214.87581,7.98E-06
94244.54568,7.48E-06
94274.21555,8.21E-06
94303.88542,7.97E-06
94333.55528,7.91E-06
94363.22515,8.49E-06
94392.89502,8.59E-06
94422.56489,9.04E-06
94452.23476,8.47E-06
94481.90462,8.66E-06
94511.57449,8.18E-06
94541.24436,8.48E-06
94570.91423,8.67E-06
94600.58409,8.24E-06
94630.25396,7.83E-06
94659.92383,7.97E-06
94689.5937,8.38E-06
94719.26356,8.24E-06
94748.93343,8.89E-06
94778.6033,9.69E-06
94808.27317,9.06E-06
94837.94303,8.78E-06
94867.6129,7.78E-06
94897.28277,7.68E-06
94926.95264,7.53E-06
94956.6225,7.61E-06
94986.29237,7.69E-06
95015.96224,7.45E-06
95045.63211,8.01E-06
95075.30198,8.47E-06
95104.97184,7.72E-06
