Frequency (Hz),RIN (Hz^-1/2)
63714.2519,1.15E-06
63743.92177,1.13E-06
63773.59163,1.11E-06
63803.2615,1.13E-06
63832.93137,1.15E-06
63862.60124,1.16E-06
63892.27111,1.16E-06
63921.94097,1.15E-06
63951.61084,1.18E-06
63981.28071,1.23E-06
64010.95058,1.28E-06
64040.62044,1.32E-06
64070.29031,1.35E-06
64099.96018,1.36E-06
64129.63005,1.38E-06
64159.29991,1.40E-06
64188.96978,1.45E-06
64218.63965,1.51E-06
64248.30952,1.56E-06
64277.97938,1.59E-06
64307.64925,1.63E-06
64337.31912,1.67E-06
64366.98899,1.73E-06
64396.65885,1.82E-06
64426.32872,1.96E-06
64455.99859,2.13E-06
64485.66846,2.32E-06
64515.33833,2.57E-06
64545.00819,2.89E-06
64574.67806,3.37E-06
64604.34793,4.10E-06
64634.0178,5.20E-06
64663.68766,6.78E-06
64693.35753,9.03E-06
64723.0274,1.20E-05
64752.69727,1.52E-05
64782.36713,1.78E-05
64812.037,1.85E-05
64841.70687,1.72E-05
64871.37674,1.45E-05
64901.0466,1.13E-05
64930.71647,8.55E-06
64960.38634,6.56E-06
64990.05621,5.10E-06
65019.72607,4.09E-06
65049.39594,3.43E-06
65079.06581,3.00E-06
65108.73568,2.71E-06
65138.40555,2.47E-06
65168.07541,2.30E-06
65197.74528,2.17E-06
65227.41515,2.07E-06
65257.08502,1.98E-06
65286.75488,1.89E-06
65316.42475,1.85E-06
65346.09462,1.88E-06
65375.76449,1.92E-06
65405.43435,1.92E-06
65435.10422,1.90E-06
65464.77409,1.88E-06
65494.44396,1.89E-06
65524.11382,1.90E-06
65553.78369,1.90E-06
65583.45356,1.90E-06
65613.12343,1.90E-06
65642.79329,1.92E-06
65672.46316,1.94E-06
65702.13303,1.95E-06
65731.8029,1.96E-06
65761.47277,1.97E-06
65791.14263,1.98E-06
65820.8125,2.00E-06
65850.48237,2.02E-06
65880.15224,2.01E-06
65909.8221,2.00E-06
65939.49197,2.01E-06
65969.16184,2.05E-06
65998.83171,2.08E-06
66028.50157,2.09E-06
66058.17144,2.09E-06
66087.84131,2.09E-06
66117.51118,2.09E-06
66147.18104,2.08E-06
66176.85091,2.07E-06
66206.52078,2.07E-06
66236.19065,2.07E-06
66265.86051,2.08E-06
66295.53038,2.09E-06
66325.20025,2.05E-06
66354.87012,1.98E-06
66384.53999,1.93E-06
66414.20985,1.90E-06
66443.87972,1.86E-06
66473.54959,1.83E-06
66503.21946,1.83E-06
66532.88932,1.81E-06
66562.55919,1.75E-06
66592.22906,1.68E-06
66621.89893,1.65E-06
66651.56879,1.65E-06
66681.23866,1.66E-06
66710.90853,1.66E-06
66740.5784,1.63E-06
66770.24826,1.60E-06
66799.91813,1.55E-06
66829.588,1.51E-06
66859.25787,1.49E-06
66888.92773,1.47E-06
66918.5976,1.45E-06
66948.26747,1.43E-06
66977.93734,1.43E-06
67007.60721,1.43E-06
67037.27707,1.40E-06
67066.94694,1.38E-06
67096.61681,1.37E-06
67126.28668,1.36E-06
67155.95654,1.32E-06
67185.62641,1.28E-06
67215.29628,1.26E-06
67244.96615,1.26E-06
67274.63601,1.24E-06
67304.30588,1.21E-06
67333.97575,1.19E-06
67363.64562,1.19E-06
67393.31548,1.19E-06
67422.98535,1.18E-06
67452.65522,1.16E-06
67482.32509,1.16E-06
67511.99495,1.18E-06
67541.66482,1.19E-06
67571.33469,1.18E-06
67601.00456,1.15E-06
67630.67443,1.11E-06
67660.34429,1.10E-06
67690.01416,1.10E-06
67719.68403,1.09E-06
67749.3539,1.10E-06
67779.02376,1.11E-06
67808.69363,1.11E-06
67838.3635,1.10E-06
67868.03337,1.09E-06
67897.70323,1.10E-06
67927.3731,1.13E-06
67957.04297,1.16E-06
67986.71284,1.18E-06
68016.3827,1.22E-06
68046.05257,1.27E-06
68075.72244,1.31E-06
68105.39231,1.35E-06
68135.06217,1.41E-06
68164.73204,1.48E-06
68194.40191,1.55E-06
68224.07178,1.60E-06
68253.74165,1.64E-06
68283.41151,1.67E-06
68313.08138,1.70E-06
68342.75125,1.70E-06
68372.42112,1.65E-06
68402.09098,1.58E-06
68431.76085,1.52E-06
68461.43072,1.46E-06
68491.10059,1.41E-06
68520.77045,1.36E-06
68550.44032,1.31E-06
68580.11019,1.27E-06
68609.78006,1.23E-06
68639.44992,1.19E-06
68669.11979,1.15E-06
68698.78966,1.10E-06
68728.45953,1.07E-06
68758.1294,1.04E-06
68787.79926,1.02E-06
68817.46913,1.02E-06
68847.139,1.02E-06
68876.80887,1.03E-06
68906.47873,1.04E-06
68936.1486,1.05E-06
68965.81847,1.04E-06
68995.48834,1.02E-06
69025.1582,1.02E-06
69054.82807,1.03E-06
69084.49794,1.05E-06
69114.16781,1.06E-06
69143.83767,1.07E-06
69173.50754,1.07E-06
69203.17741,1.07E-06
69232.84728,1.09E-06
69262.51714,1.12E-06
69292.18701,1.16E-06
69321.85688,1.17E-06
69351.52675,1.15E-06
69381.19662,1.12E-06
69410.86648,1.09E-06
69440.53635,1.08E-06
69470.20622,1.10E-06
69499.87609,1.11E-06
69529.54595,1.12E-06
69559.21582,1.12E-06
69588.88569,1.11E-06
69618.55556,1.10E-06
69648.22542,1.11E-06
69677.89529,1.13E-06
69707.56516,1.14E-06
69737.23503,1.14E-06
69766.90489,1.14E-06
69796.57476,1.15E-06
69826.24463,1.16E-06
69855.9145,1.16E-06
69885.58436,1.16E-06
69915.25423,1.14E-06
69944.9241,1.12E-06
69974.59397,1.12E-06
70004.26384,1.12E-06
70033.9337,1.14E-06
70063.60357,1.15E-06
70093.27344,1.17E-06
70122.94331,1.18E-06
70152.61317,1.18E-06
70182.28304,1.18E-06
70211.95291,1.17E-06
70241.62278,1.17E-06
70271.29264,1.19E-06
70300.96251,1.19E-06
70330.63238,1.18E-06
70360.30225,1.18E-06
70389.97211,1.19E-06
70419.64198,1.23E-06
70449.31185,1.28E-06
70478.98172,1.31E-06
70508.65158,1.32E-06
70538.32145,1.31E-06
70567.99132,1.31E-06
70597.66119,1.29E-06
70627.33106,1.28E-06
70657.00092,1.27E-06
70686.67079,1.28E-06
70716.34066,1.28E-06
70746.01053,1.27E-06
70775.68039,1.26E-06
70805.35026,1.27E-06
70835.02013,1.32E-06
70864.69,1.37E-06
70894.35986,1.40E-06
70924.02973,1.42E-06
70953.6996,1.42E-06
70983.36947,1.41E-06
71013.03933,1.40E-06
71042.7092,1.41E-06
71072.37907,1.43E-06
71102.04894,1.44E-06
71131.7188,1.47E-06
71161.38867,1.50E-06
71191.05854,1.51E-06
71220.72841,1.51E-06
71250.39828,1.52E-06
71280.06814,1.54E-06
71309.73801,1.59E-06
71339.40788,1.62E-06
71369.07775,1.63E-06
71398.74761,1.65E-06
71428.41748,1.68E-06
71458.08735,1.72E-06
71487.75722,1.74E-06
71517.42708,1.75E-06
71547.09695,1.80E-06
71576.76682,1.87E-06
71606.43669,1.89E-06
71636.10655,1.88E-06
71665.77642,1.88E-06
71695.44629,1.90E-06
71725.11616,1.95E-06
71754.78602,2.01E-06
71784.45589,2.08E-06
71814.12576,2.14E-06
71843.79563,2.18E-06
71873.4655,2.18E-06
71903.13536,2.19E-06
71932.80523,2.27E-06
71962.4751,2.40E-06
71992.14497,2.50E-06
72021.81483,2.56E-06
72051.4847,2.60E-06
72081.15457,2.63E-06
72110.82444,2.66E-06
72140.4943,2.69E-06
72170.16417,2.76E-06
72199.83404,2.88E-06
72229.50391,3.03E-06
72259.17377,3.20E-06
72288.84364,3.37E-06
72318.51351,3.50E-06
72348.18338,3.56E-06
72377.85324,3.62E-06
72407.52311,3.79E-06
72437.19298,4.02E-06
72466.86285,4.26E-06
72496.53272,4.51E-06
72526.20258,4.82E-06
72555.87245,5.15E-06
72585.54232,5.47E-06
72615.21219,5.89E-06
72644.88205,6.48E-06
72674.55192,7.11E-06
72704.22179,7.72E-06
72733.89166,8.37E-06
72763.56152,9.27E-06
72793.23139,1.06E-05
72822.90126,1.23E-05
72852.57113,1.46E-05
72882.24099,1.77E-05
72911.91086,2.15E-05
72941.58073,2.61E-05
72971.2506,3.09E-05
73000.92046,3.54E-05
73030.59033,3.89E-05
73060.2602,4.07E-05
73089.93007,4.04E-05
73119.59994,3.77E-05
73149.2698,3.34E-05
73178.93967,2.84E-05
73208.60954,2.37E-05
73238.27941,1.96E-05
73267.94927,1.64E-05
73297.61914,1.39E-05
73327.28901,1.20E-05
73356.95888,1.06E-05
73386.62874,9.36E-06
73416.29861,8.34E-06
73445.96848,7.48E-06
73475.63835,6.79E-06
73505.30821,6.20E-06
73534.97808,5.66E-06
73564.64795,5.24E-06
73594.31782,4.99E-06
73623.98768,4.83E-06
73653.65755,4.63E-06
73683.32742,4.38E-06
73712.99729,4.15E-06
73742.66716,3.96E-06
73772.33702,3.81E-06
73802.00689,3.65E-06
73831.67676,3.50E-06
73861.34663,3.35E-06
73891.01649,3.18E-06
73920.68636,3.03E-06
73950.35623,2.93E-06
73980.0261,2.86E-06
74009.69596,2.81E-06
74039.36583,2.76E-06
74069.0357,2.71E-06
74098.70557,2.61E-06
74128.37543,2.52E-06
74158.0453,2.45E-06
74187.71517,2.39E-06
74217.38504,2.36E-06
74247.05491,2.31E-06
74276.72477,2.25E-06
74306.39464,2.21E-06
74336.06451,2.18E-06
74365.73438,2.14E-06
74395.40424,2.11E-06
74425.07411,2.10E-06
74454.74398,2.14E-06
74484.41385,2.16E-06
74514.08371,2.11E-06
74543.75358,2.02E-06
74573.42345,1.94E-06
74603.09332,1.89E-06
74632.76318,1.88E-06
74662.43305,1.86E-06
74692.10292,1.84E-06
74721.77279,1.80E-06
74751.44265,1.76E-06
74781.11252,1.75E-06
74810.78239,1.76E-06
74840.45226,1.76E-06
74870.12213,1.73E-06
74899.79199,1.70E-06
74929.46186,1.66E-06
74959.13173,1.63E-06
74988.8016,1.63E-06
75018.47146,1.64E-06
75048.14133,1.64E-06
75077.8112,1.63E-06
75107.48107,1.60E-06
75137.15093,1.56E-06
75166.8208,1.53E-06
75196.49067,1.52E-06
75226.16054,1.52E-06
75255.8304,1.50E-06
75285.50027,1.49E-06
75315.17014,1.47E-06
75344.84001,1.45E-06
75374.50987,1.42E-06
75404.17974,1.41E-06
75433.84961,1.41E-06
75463.51948,1.40E-06
75493.18935,1.37E-06
75522.85921,1.33E-06
75552.52908,1.31E-06
75582.19895,1.29E-06
75611.86882,1.27E-06
75641.53868,1.25E-06
75671.20855,1.26E-06
75700.87842,1.26E-06
75730.54829,1.25E-06
75760.21815,1.23E-06
75789.88802,1.23E-06
75819.55789,1.23E-06
75849.22776,1.24E-06
75878.89762,1.22E-06
75908.56749,1.20E-06
75938.23736,1.17E-06
75967.90723,1.16E-06
75997.57709,1.16E-06
76027.24696,1.15E-06
76056.91683,1.14E-06
76086.5867,1.14E-06
76116.25657,1.14E-06
76145.92643,1.15E-06
76175.5963,1.15E-06
76205.26617,1.14E-06
76234.93604,1.13E-06
76264.6059,1.13E-06
76294.27577,1.13E-06
76323.94564,1.16E-06
76353.61551,1.17E-06
76383.28537,1.19E-06
76412.95524,1.20E-06
76442.62511,1.22E-06
76472.29498,1.22E-06
76501.96484,1.22E-06
76531.63471,1.23E-06
76561.30458,1.24E-06
76590.97445,1.23E-06
76620.64431,1.21E-06
76650.31418,1.17E-06
76679.98405,1.14E-06
76709.65392,1.14E-06
76739.32379,1.14E-06
76768.99365,1.14E-06
76798.66352,1.11E-06
76828.33339,1.09E-06
76858.00326,1.08E-06
76887.67312,1.05E-06
76917.34299,1.03E-06
76947.01286,9.92E-07
76976.68273,9.66E-07
77006.35259,9.70E-07
77036.02246,9.98E-07
77065.69233,1.02E-06
77095.3622,1.03E-06
77125.03206,1.03E-06
77154.70193,1.02E-06
77184.3718,1.01E-06
77214.04167,9.83E-07
77243.71153,9.65E-07
77273.3814,9.63E-07
77303.05127,9.81E-07
77332.72114,1.01E-06
77362.39101,1.03E-06
77392.06087,1.03E-06
77421.73074,1.04E-06
77451.40061,1.04E-06
77481.07048,1.04E-06
77510.74034,1.03E-06
77540.41021,1.04E-06
77570.08008,1.04E-06
77599.74995,1.05E-06
77629.41981,1.04E-06
77659.08968,1.02E-06
77688.75955,9.99E-07
77718.42942,9.90E-07
77748.09928,9.86E-07
77777.76915,9.88E-07
77807.43902,9.94E-07
77837.10889,9.99E-07
77866.77875,1.00E-06
77896.44862,1.00E-06
77926.11849,1.01E-06
77955.78836,1.02E-06
77985.45823,1.03E-06
78015.12809,1.04E-06
78044.79796,1.05E-06
78074.46783,1.05E-06
78104.1377,1.04E-06
78133.80756,1.02E-06
78163.47743,1.02E-06
78193.1473,1.02E-06
78222.81717,1.03E-06
78252.48703,1.03E-06
78282.1569,1.02E-06
78311.82677,1.01E-06
78341.49664,1.02E-06
78371.1665,1.02E-06
78400.83637,1.02E-06
78430.50624,1.00E-06
78460.17611,9.83E-07
78489.84597,9.76E-07
78519.51584,9.71E-07
78549.18571,9.61E-07
78578.85558,9.47E-07
78608.52545,9.51E-07
78638.19531,9.65E-07
78667.86518,9.75E-07
78697.53505,9.87E-07
78727.20492,1.01E-06
78756.87478,1.03E-06
78786.54465,1.04E-06
78816.21452,1.03E-06
78845.88439,1.02E-06
78875.55425,1.02E-06
78905.22412,1.03E-06
78934.89399,1.03E-06
78964.56386,1.02E-06
78994.23372,1.04E-06
79023.90359,1.05E-06
79053.57346,1.05E-06
79083.24333,1.04E-06
79112.91319,1.04E-06
79142.58306,1.06E-06
79172.25293,1.07E-06
79201.9228,1.08E-06
79231.59267,1.08E-06
79261.26253,1.10E-06
79290.9324,1.12E-06
79320.60227,1.13E-06
79350.27214,1.11E-06
79379.942,1.10E-06
79409.61187,1.10E-06
79439.28174,1.11E-06
79468.95161,1.14E-06
79498.62147,1.16E-06
79528.29134,1.17E-06
79557.96121,1.19E-06
79587.63108,1.22E-06
79617.30094,1.25E-06
79646.97081,1.27E-06
79676.64068,1.27E-06
79706.31055,1.27E-06
79735.98041,1.26E-06
79765.65028,1.26E-06
79795.32015,1.27E-06
79824.99002,1.31E-06
79854.65989,1.34E-06
79884.32975,1.35E-06
79913.99962,1.36E-06
79943.66949,1.36E-06
79973.33936,1.38E-06
80003.00922,1.42E-06
80032.67909,1.46E-06
80062.34896,1.49E-06
80092.01883,1.51E-06
80121.68869,1.52E-06
80151.35856,1.54E-06
80181.02843,1.63E-06
80210.6983,1.76E-06
80240.36816,1.86E-06
80270.03803,1.86E-06
80299.7079,1.80E-06
80329.37777,1.75E-06
80359.04764,1.72E-06
80388.7175,1.75E-06
80418.38737,1.81E-06
80448.05724,1.87E-06
80477.72711,1.93E-06
80507.39697,1.98E-06
80537.06684,2.04E-06
80566.73671,2.10E-06
80596.40658,2.17E-06
80626.07644,2.24E-06
80655.74631,2.35E-06
80685.41618,2.49E-06
80715.08605,2.64E-06
80744.75591,2.76E-06
80774.42578,2.87E-06
80804.09565,3.02E-06
80833.76552,3.26E-06
80863.43538,3.53E-06
80893.10525,3.78E-06
80922.77512,4.04E-06
80952.44499,4.37E-06
80982.11486,4.78E-06
81011.78472,5.28E-06
81041.45459,5.91E-06
81071.12446,6.68E-06
81100.79433,7.59E-06
81130.46419,8.58E-06
81160.13406,9.51E-06
81189.80393,1.04E-05
81219.4738,1.12E-05
81249.14366,1.18E-05
81278.81353,1.24E-05
81308.4834,1.29E-05
81338.15327,1.31E-05
81367.82313,1.30E-05
81397.493,1.25E-05
81427.16287,1.16E-05
81456.83274,1.04E-05
81486.5026,9.36E-06
81516.17247,8.41E-06
81545.84234,7.56E-06
81575.51221,6.77E-06
81605.18208,6.04E-06
81634.85194,5.39E-06
81664.52181,4.87E-06
81694.19168,4.43E-06
81723.86155,4.03E-06
81753.53141,3.67E-06
81783.20128,3.36E-06
81812.87115,3.14E-06
81842.54102,2.97E-06
81872.21088,2.83E-06
81901.88075,2.68E-06
81931.55062,2.52E-06
81961.22049,2.38E-06
81990.89035,2.26E-06
82020.56022,2.17E-06
82050.23009,2.08E-06
82079.89996,2.01E-06
82109.56982,1.94E-06
82139.23969,1.87E-06
82168.90956,1.80E-06
82198.57943,1.74E-06
82228.2493,1.67E-06
82257.91916,1.62E-06
82287.58903,1.57E-06
82317.2589,1.54E-06
82346.92877,1.51E-06
82376.59863,1.46E-06
82406.2685,1.41E-06
82435.93837,1.37E-06
82465.60824,1.35E-06
82495.2781,1.33E-06
82524.94797,1.32E-06
82554.61784,1.30E-06
82584.28771,1.27E-06
82613.95757,1.24E-06
82643.62744,1.23E-06
82673.29731,1.23E-06
82702.96718,1.23E-06
82732.63704,1.21E-06
82762.30691,1.19E-06
82791.97678,1.15E-06
82821.64665,1.13E-06
82851.31652,1.14E-06
82880.98638,1.15E-06
82910.65625,1.14E-06
82940.32612,1.11E-06
82969.99599,1.07E-06
82999.66585,1.05E-06
83029.33572,1.03E-06
83059.00559,1.03E-06
83088.67546,1.03E-06
83118.34532,1.02E-06
83148.01519,9.95E-07
83177.68506,9.79E-07
83207.35493,9.77E-07
83237.02479,9.85E-07
83266.69466,9.91E-07
83296.36453,9.89E-07
83326.0344,9.78E-07
83355.70426,9.65E-07
83385.37413,9.56E-07
83415.044,9.42E-07
83444.71387,9.18E-07
83474.38374,9.00E-07
83504.0536,8.97E-07
83533.72347,8.93E-07
83563.39334,8.80E-07
83593.06321,8.62E-07
83622.73307,8.53E-07
83652.40294,8.53E-07
83682.07281,8.52E-07
83711.74268,8.43E-07
83741.41254,8.28E-07
83771.08241,8.18E-07
83800.75228,8.14E-07
83830.42215,8.12E-07
83860.09201,8.14E-07
83889.76188,8.18E-07
83919.43175,8.18E-07
83949.10162,8.06E-07
83978.77148,7.84E-07
84008.44135,7.66E-07
84038.11122,7.62E-07
84067.78109,7.71E-07
84097.45096,7.88E-07
84127.12082,8.13E-07
84156.79069,8.32E-07
84186.46056,8.32E-07
84216.13043,8.11E-07
84245.80029,7.87E-07
84275.47016,7.75E-07
84305.14003,7.70E-07
84334.8099,7.71E-07
84364.47976,7.67E-07
84394.14963,7.59E-07
84423.8195,7.72E-07
84453.48937,8.10E-07
84483.15923,8.63E-07
84512.8291,9.32E-07
84542.49897,1.02E-06
84572.16884,1.14E-06
84601.8387,1.27E-06
84631.50857,1.46E-06
84661.17844,1.70E-06
84690.84831,2.00E-06
84720.51818,2.34E-06
84750.18804,2.69E-06
84779.85791,2.99E-06
84809.52778,3.20E-06
84839.19765,3.28E-06
84868.86751,3.15E-06
84898.53738,2.85E-06
84928.20725,2.45E-06
84957.87712,2.04E-06
84987.54698,1.67E-06
85017.21685,1.40E-06
85046.88672,1.20E-06
85076.55659,1.07E-06
85106.22645,9.71E-07
85135.89632,8.94E-07
85165.56619,8.36E-07
85195.23606,7.99E-07
85224.90592,7.72E-07
85254.57579,7.48E-07
85284.24566,7.35E-07
85313.91553,7.36E-07
85343.5854,7.46E-07
85373.25526,7.61E-07
85402.92513,7.73E-07
85432.595,7.68E-07
85462.26487,7.49E-07
85491.93473,7.32E-07
85521.6046,7.28E-07
85551.27447,7.33E-07
85580.94434,7.42E-07
85610.6142,7.51E-07
85640.28407,7.66E-07
85669.95394,7.83E-07
85699.62381,7.90E-07
85729.29367,7.82E-07
85758.96354,7.68E-07
85788.63341,7.52E-07
85818.30328,7.41E-07
85847.97315,7.43E-07
85877.64301,7.52E-07
85907.31288,7.56E-07
85936.98275,7.53E-07
85966.65262,7.57E-07
85996.32248,7.73E-07
86025.99235,7.92E-07
86055.66222,7.99E-07
86085.33209,7.89E-07
86115.00195,7.67E-07
86144.67182,7.53E-07
86174.34169,7.58E-07
86204.01156,7.72E-07
86233.68142,7.87E-07
86263.35129,8.09E-07
86293.02116,8.24E-07
86322.69103,8.16E-07
86352.36089,8.00E-07
86382.03076,7.99E-07
86411.70063,8.04E-07
86441.3705,7.95E-07
86471.04037,7.86E-07
86500.71023,8.05E-07
86530.3801,8.62E-07
86560.04997,9.60E-07
86589.71984,1.07E-06
86619.3897,1.14E-06
86649.05957,1.08E-06
86678.72944,9.39E-07
86708.39931,8.08E-07
86738.06917,7.36E-07
86767.73904,7.03E-07
86797.40891,6.83E-07
86827.07878,6.68E-07
86856.74864,6.58E-07
86886.41851,6.56E-07
86916.08838,6.59E-07
86945.75825,6.62E-07
86975.42811,6.64E-07
87005.09798,6.59E-07
87034.76785,6.53E-07
87064.43772,6.48E-07
87094.10759,6.49E-07
87123.77745,6.56E-07
87153.44732,6.63E-07
87183.11719,6.62E-07
87212.78706,6.60E-07
87242.45692,6.60E-07
87272.12679,6.61E-07
87301.79666,6.54E-07
87331.46653,6.42E-07
87361.13639,6.30E-07
87390.80626,6.24E-07
87420.47613,6.29E-07
87450.146,6.38E-07
87479.81586,6.46E-07
87509.48573,6.44E-07
87539.1556,6.37E-07
87568.82547,6.34E-07
87598.49533,6.38E-07
87628.1652,6.49E-07
87657.83507,6.59E-07
87687.50494,6.64E-07
87717.17481,6.65E-07
87746.84467,6.64E-07
87776.51454,6.58E-07
87806.18441,6.51E-07
87835.85428,6.47E-07
87865.52414,6.52E-07
87895.19401,6.71E-07
87924.86388,6.85E-07
87954.53375,6.80E-07
87984.20361,6.62E-07
88013.87348,6.49E-07
88043.54335,6.52E-07
88073.21322,6.62E-07
88102.88308,6.63E-07
88132.55295,6.54E-07
88162.22282,6.46E-07
88191.89269,6.45E-07
88221.56255,6.46E-07
88251.23242,6.44E-07
88280.90229,6.47E-07
88310.57216,6.61E-07
88340.24203,6.79E-07
88369.91189,6.87E-07
88399.58176,6.88E-07
88429.25163,6.91E-07
88458.9215,7.01E-07
88488.59136,7.13E-07
88518.26123,7.14E-07
88547.9311,7.00E-07
88577.60097,6.87E-07
88607.27083,6.77E-07
88636.9407,6.66E-07
88666.61057,6.66E-07
88696.28044,6.84E-07
88725.9503,7.07E-07
88755.62017,7.28E-07
88785.29004,7.42E-07
88814.95991,7.49E-07
88844.62977,7.55E-07
88874.29964,7.61E-07
88903.96951,7.73E-07
88933.63938,7.92E-07
88963.30925,8.16E-07
88992.97911,8.39E-07
89022.64898,8.54E-07
89052.31885,8.57E-07
89081.98872,8.60E-07
89111.65858,8.85E-07
89141.32845,9.36E-07
89170.99832,9.98E-07
89200.66819,1.06E-06
89230.33805,1.11E-06
89260.00792,1.19E-06
89289.67779,1.29E-06
89319.34766,1.39E-06
89349.01752,1.48E-06
89378.68739,1.54E-06
89408.35726,1.59E-06
89438.02713,1.63E-06
89467.69699,1.68E-06
89497.36686,1.74E-06
89527.03673,1.81E-06
89556.7066,1.89E-06
89586.37647,1.94E-06
89616.04633,1.95E-06
89645.7162,1.92E-06
89675.38607,1.86E-06
89705.05594,1.79E-06
89734.7258,1.71E-06
89764.39567,1.61E-06
89794.06554,1.53E-06
89823.73541,1.46E-06
89853.40527,1.39E-06
89883.07514,1.32E-06
89912.74501,1.24E-06
89942.41488,1.16E-06
89972.08474,1.09E-06
90001.75461,1.04E-06
90031.42448,1.01E-06
90061.09435,9.88E-07
90090.76421,9.68E-07
90120.43408,9.36E-07
90150.10395,8.94E-07
90179.77382,8.62E-07
90209.44369,8.39E-07
90239.11355,8.29E-07
90268.78342,8.32E-07
90298.45329,8.31E-07
90328.12316,8.23E-07
90357.79302,8.10E-07
90387.46289,7.97E-07
90417.13276,7.85E-07
90446.80263,7.75E-07
90476.47249,7.69E-07
90506.14236,7.64E-07
90535.81223,7.56E-07
90565.4821,7.42E-07
90595.15196,7.31E-07
90624.82183,7.22E-07
90654.4917,7.15E-07
90684.16157,7.05E-07
90713.83143,6.97E-07
90743.5013,7.00E-07
90773.17117,7.12E-07
90802.84104,7.25E-07
90832.51091,7.23E-07
90862.18077,7.12E-07
90891.85064,7.06E-07
90921.52051,7.05E-07
90951.19038,7.08E-07
90980.86024,7.13E-07
91010.53011,7.24E-07
91040.19998,7.37E-07
91069.86985,7.35E-07
91099.53971,7.18E-07
91129.20958,7.04E-07
91158.87945,6.97E-07
91188.54932,6.97E-07
91218.21918,7.06E-07
91247.88905,7.19E-07
91277.55892,7.32E-07
91307.22879,7.38E-07
91336.89866,7.26E-07
91366.56852,7.08E-07
91396.23839,6.99E-07
91425.90826,7.07E-07
91455.57813,7.24E-07
91485.24799,7.40E-07
91514.91786,7.54E-07
91544.58773,7.59E-07
91574.2576,7.54E-07
91603.92746,7.47E-07
91633.59733,7.48E-07
91663.2672,7.61E-07
91692.93707,7.77E-07
91722.60693,7.75E-07
91752.2768,7.54E-07
91781.94667,7.32E-07
91811.61654,7.17E-07
91841.2864,7.06E-07
91870.95627,6.93E-07
91900.62614,6.82E-07
91930.29601,6.72E-07
91959.96588,6.64E-07
91989.63574,6.59E-07
92019.30561,6.58E-07
92048.97548,6.60E-07
92078.64535,6.61E-07
92108.31521,6.62E-07
92137.98508,6.60E-07
92167.65495,6.55E-07
92197.32482,6.56E-07
92226.99468,6.56E-07
92256.66455,6.56E-07
92286.33442,6.64E-07
92316.00429,6.78E-07
92345.67415,6.86E-07
92375.34402,6.80E-07
92405.01389,6.67E-07
92434.68376,6.60E-07
92464.35362,6.66E-07
92494.02349,6.80E-07
92523.69336,6.98E-07
92553.36323,7.11E-07
92583.0331,7.20E-07
92612.70296,7.29E-07
92642.37283,7.41E-07
92672.0427,7.62E-07
92701.71257,7.91E-07
92731.38243,8.26E-07
92761.0523,8.74E-07
92790.72217,9.44E-07
92820.39204,1.04E-06
92850.0619,1.18E-06
92879.73177,1.38E-06
92909.40164,1.64E-06
92939.07151,1.98E-06
92968.74137,2.40E-06
92998.41124,2.84E-06
93028.08111,3.25E-06
93057.75098,3.53E-06
93087.42084,3.62E-06
93117.09071,3.48E-06
93146.76058,3.15E-06
93176.43045,2.74E-06
93206.10032,2.34E-06
93235.77018,1.97E-06
93265.44005,1.64E-06
93295.10992,1.36E-06
93324.77979,1.16E-06
93354.44965,1.04E-06
93384.11952,9.64E-07
93413.78939,8.95E-07
93443.45926,8.30E-07
93473.12912,7.82E-07
93502.79899,7.52E-07
93532.46886,7.36E-07
93562.13873,7.23E-07
93591.80859,7.08E-07
93621.47846,6.94E-07
93651.14833,6.86E-07
93680.8182,6.80E-07
93710.48806,6.71E-07
93740.15793,6.61E-07
93769.8278,6.49E-07
93799.49767,6.47E-07
93829.16754,6.57E-07
93858.8374,6.68E-07
93888.50727,6.67E-07
93918.17714,6.54E-07
93947.84701,6.44E-07
93977.51687,6.45E-07
94007.18674,6.57E-07
94036.85661,6.75E-07
94066.52648,6.82E-07
94096.19634,6.78E-07
94125.86621,6.74E-07
94155.53608,6.74E-07
94185.20595,6.69E-07
94214.87581,6.67E-07
94244.54568,6.70E-07
94274.21555,6.77E-07
94303.88542,6.93E-07
94333.55528,7.15E-07
94363.22515,7.30E-07
94392.89502,7.36E-07
94422.56489,7.31E-07
94452.23476,7.19E-07
94481.90462,7.02E-07
94511.57449,6.87E-07
94541.24436,6.73E-07
94570.91423,6.59E-07
94600.58409,6.55E-07
94630.25396,6.54E-07
94659.92383,6.51E-07
94689.5937,6.49E-07
94719.26356,6.54E-07
94748.93343,6.62E-07
94778.6033,6.63E-07
94808.27317,6.58E-07
94837.94303,6.51E-07
94867.6129,6.45E-07
94897.28277,6.40E-07
94926.95264,6.36E-07
94956.6225,6.33E-07
94986.29237,6.27E-07
95015.96224,6.18E-07
95045.63211,6.13E-07
95075.30198,6.14E-07
95104.97184,6.12E-07
95134.64171,6.05E-07
95164.31158,5.96E-07
95193.98145,5.93E-07
95223.65131,6.01E-07
95253.32118,6.08E-07
95282.99105,6.09E-07
95312.66092,6.09E-07
95342.33078,6.13E-07
95372.00065,6.19E-07
95401.67052,6.20E-07
95431.34039,6.10E-07
95461.01025,5.95E-07
95490.68012,5.86E-07
95520.34999,5.83E-07
95550.01986,5.81E-07
95579.68972,5.78E-07
